# detid drdz xy-slope
439886894 1.73205656202 0.176327048382
437526574 1.73209040833 -1.73205055138
437526570 1.73209310206 -5.67128798987
437526578 1.73204227045 -0.839099063604
438572138 2.47544419319 8.23557192183
438572134 2.47514351102 2.63677983653
438572130 2.47523898256 1.44874284702
438575138 1.42815098514 0.246474874943
438575134 1.4281273131 -8.12756664579e-16
438575130 1.42814667034 -0.246481048509
439879702 0.965628144755 -1.19175279978
438578222 0.839137234837 1.44874977736
438578226 0.839134265611 2.63676693224
439888994 1.73160944092 -0.839099224631
438840338 2.47326700501 -0.885928296988
438840334 2.47326104132 -1.44875027826
438840330 2.4732210178 -2.63680124304
439881734 0.965651558074 123456789
439881738 0.965729282486 -5.67130103205
438568978 2.47327556164 -0.885927851835
438568974 2.4732659511 -1.4487505928
438568970 2.47319021886 -2.63680152862
438836326 1.42818223047 2.63678455358
438836322 1.42814602862 1.44874207966
438832166 0.839121248958 0.52484145792
438832162 0.839116840881 0.246474542591
439886914 1.73209565801 1.73205058589
439886918 1.73200224716 2.74748091058
439620754 1.73199408582 5.67128459891
439620750 1.73207208174 2.74747871901
439879794 0.965651558074 -6.49692762568e-16
439879790 0.965650987759 -0.176326478473
437785606 1.73200414513 -5.67126988132
438576174 1.42817470267 1.44875102323
438576170 1.42816358694 0.885918827171
438576178 1.42818262167 2.63676150227
438577222 0.839109704902 -0.885921669371
438577226 0.839127380062 -0.524844245254
439622666 0.965622966921 -5.67128536299
439622662 0.965651558074 123456789
439627798 0.96567164436 -1.19175374342
438574142 1.4281301907 -2.63678074228
438574146 1.4281660933 -1.44875898702
439881806 0.965651558074 123456789
439881802 0.965853354293 5.67129011464
439621646 1.73198009228 -2.74747408806
439621642 1.73195807789 -5.67127716215
437790754 3.07751746863 1.73205164689
437790750 3.07750150679 0.839099647776
439885918 1.73208380704 -1.19175388407
439885914 1.73208289841 -1.73205050933
439885910 1.73203287579 -2.74747262496
438837286 2.4752115348 0.52483989018
438837282 2.47522574592 0.246475212747
439889026 1.73160464418 0.839099626748
439889022 1.73165266137 0.577350576833
438833158 1.42819808237 -8.23575740967
437527614 1.73204858967 0.363969767815
437527610 1.73202003906 -2.54030517297e-16
437527618 1.73206343462 0.839100725007
439889974 1.73164720064 0.577350235194
439889970 1.73161808207 0.363969939005
439889978 1.73160433274 0.839100405728
438570002 2.47522469804 -0.885927534152
438570006 2.47521707454 -0.524840261094
439627886 0.96565063862 -0.176327504873
439625794 0.965616919905 1.73204940423
439878742 0.965543468119 -2.74747126474
439878746 0.965674356479 -1.73205076502
439626794 0.965651558074 -3.0995998722e-16
439626790 0.96564829634 -0.176326672268
439626798 0.965644886012 0.176326537484
439618646 1.73210535284 -2.74748595882
439618642 1.73209318032 -5.67129515464
439624798 0.96564822132 -1.19175400119
439624794 0.965655315991 -1.73205062838
439624790 0.965607978845 -2.74747301688
438831158 0.839150648606 8.23572110948
438831154 0.839144201632 2.63676354514
438831150 0.839118385399 1.44874916512
439623750 0.965652885538 2.74747383721
439888990 1.7316098342 -1.1917531705
438835274 1.42815478338 -0.52484365342
439885898 1.73212186937 5.67128870656
439885890 1.7320984676 1.73205040468
439885894 1.73213950098 2.74748235108
438838354 2.47523518078 -5.97236087192e-16
438838350 2.47521714842 -0.246477563078
437528590 1.07235406413 -0.839099665963
438836290 1.42817668192 -1.4487585547
438836294 1.42814425753 -0.885922380952
438836298 1.42814301219 -0.524843228028
438831210 0.839118326728 8.23553731912
437520442 3.07973604619 -2.04590803183e-16
437520446 3.07708557897 0.363970132328
437521422 3.07752021325 -0.839099967561
437521426 3.07750444398 -0.363969781448
437789770 3.07749821659 5.67127884078
439618566 1.73202003906 123456789
439617626 1.73166766723 -1.73205233749
439617622 1.73166942816 -2.74747555179
439886994 1.73237976877 5.67127654361
439886990 1.73208365027 2.74747927026
438579294 0.839116533379 0.885922216043
438579298 0.839103077338 1.44874041853
439883906 0.965693901899 0.839101939131
439883902 0.965663234284 0.577350121332
437524550 1.73211077286 1.73205124225
437524554 1.7320345942 5.6712695144
438834202 1.42815387531 -0.246480975597
437527562 1.73208229354 -1.73205030048
437527566 1.73204453443 -0.839099372716
438832202 0.839128981942 -0.524844658821
438832206 0.839119602992 -0.246478227787
438570082 2.47522027383 1.44874077402
438570086 2.47519657176 2.63678107488
438835234 1.42815160777 0.24647504543
439878802 0.965779459087 5.67129125703
437788718 3.07751822291 -1.73205145211
437788714 3.07744952079 -5.67127332304
437788710 3.07752973505 5.67128084838
439622742 0.965601090475 -2.74747799398
439622746 0.965653054179 -1.73205210176
439625778 0.965650157192 0.363969753116
439625770 0.965651558074 -1.3316617004e-15
439625774 0.965646351054 0.176326717377
439620658 1.73205880928 0.363970982417
439620654 1.73205654334 0.176327294313
439882846 0.965687417275 -1.19175510015
439882842 0.965680123969 -1.73205173834
439884854 1.73209220839 0.577350437599
439884850 1.73207025513 0.363971195023
439884858 1.73205180896 0.83909828621
438576234 1.42811937688 8.23553187888
438576230 1.42818856082 2.63678428402
438577186 0.839118437918 0.246475078485
438577182 0.839106578729 1.16095291528e-15
438568030 2.47325429024 0.885922803222
438568034 2.47324808904 1.44874184388
438568038 2.47330372645 2.63678493479
437784646 1.73201480313 1.73205093402
437784642 1.73204889027 0.839099578677
439887962 1.73208921166 -1.73205147332
439887966 1.73205433821 -1.19175412706
439616594 1.73152961407 -5.6712664125
439616590 1.73157894737 123456789
439616598 1.73170456166 -2.74748333434
439880758 0.965664896079 0.57735041604
439880754 0.965650858225 0.363970346271
439880750 0.965644410206 0.17632644037
437788698 3.07750328465 0.363970233848
437788690 3.07750974052 -0.363970486209
437788694 3.07762055227 -9.88086159203e-17
439878662 0.965651558074 123456789
439878666 0.965530709234 -5.6712590636
439619658 1.73217549827 5.67128865141
439619650 1.73207065188 1.7320511501
439619654 1.73210084527 2.74747949474
439621738 1.73205709959 -0.363971002736
439621730 1.73202068035 -0.839100362749
439621734 1.73205364869 -0.577352643263
438830098 0.839124833894 -0.885927614264
438830090 0.839127881628 -2.63680414963
439888986 1.73163224599 -1.73205068163
438830094 0.839119661142 -1.4487504975
439888982 1.73150188631 -2.74746876002
439626822 0.965671496446 2.74747783504
439626826 0.965520322364 5.67125059251
439625846 0.965648815383 0.176326422471
439625842 0.965651558074 -7.07348772691e-16
439617546 1.73176741088 -5.67129035209
439617542 1.73157894737 123456789
437529658 1.07239790837 -5.89572020865e-17
437529654 1.07235691448 -0.363970693456
437529650 1.07234763161 -0.839099563334
438579218 0.839110988489 -0.885926906223
438579214 0.839126402908 -1.44875112698
438579210 0.839093035498 -2.63680147938
438571042 2.4752266702 0.246475415652
438571046 2.47522608012 0.524840452751
437786682 1.73202003906 2.35712553222e-17
437786686 1.73205033448 0.363970011873
438834282 1.42829339795 8.23557878606
437522506 3.07747060832 5.67127886194
437522502 3.07751460807 1.73205100013
438841418 2.4732643775 -0.524844113143
438841414 2.47327820418 -0.885922857267
438841410 2.47326881252 -1.44875788809
438830114 0.839114589624 0.246474605163
438830110 0.839106578729 8.54927877209e-16
438830118 0.839123272318 0.524840186961
439879742 0.965653049368 1.19175361432
439879746 0.96564725683 1.7320504912
439623810 0.965604541061 0.839096745071
439883826 0.965644578701 0.363969293471
439883822 0.965648168013 0.176327196698
438839378 2.47523518078 -1.06659099168e-15
438839370 2.4752262836 -0.524844438273
438839374 2.47522250396 -0.246477821729
439627870 0.965644753463 -1.19175300469
439627878 0.965659259067 -0.577350577962
439882758 0.965651558074 123456789
439624742 0.965651970721 -0.176327691475
439624746 0.965651558074 -3.37121764214e-16
437528642 1.07235822905 0.839100099407
437528646 1.07233079603 1.7320513075
437526546 1.73204764803 -0.363970287787
437526542 1.73204672823 -0.839099597173
439888954 1.73159170667 0.839098934656
439888950 1.73163597788 0.577349654883
439616518 1.73157894737 123456789
438578218 0.839103168041 0.885916156745
439888906 1.73186751496 -5.67129665044
439888902 1.73157894737 123456789
439616658 1.7314097941 5.67126482375
439616650 1.73166429467 1.73205170672
439616654 1.7316538226 2.74747872503
438840346 2.47326392842 -0.246480365583
438840342 2.47324786986 -0.524840422035
438836318 1.42814590452 0.885922480471
438836314 1.42814967561 0.524836815083
438836310 1.42815161654 0.24647827886
438833246 1.4281564667 0.885922806394
438833242 1.42815274504 0.524836879853
439886942 1.73203963301 -1.19175323769
439886946 1.73203890647 -0.83909828462
439620702 1.73205709337 -1.19175368353
439620706 1.73205778223 -0.839099230508
439879750 0.965647558751 2.7474749802
439879754 0.965635660022 5.67125576904
437785650 1.73204097459 -0.839099168304
437785654 1.73205631142 -0.363970726081
437785658 1.73202003906 1.50027978283e-16
437519398 3.08134234132 5.67128208547
437519390 3.08132696568 0.839099810234
437519394 3.07708629961 1.73205063963
437792782 3.08130258544 -0.839099313705
437792786 3.07708694704 -0.36397062018
438573082 1.42814814401 -0.246480122458
438573086 1.4281273131 6.11992282679e-16
439879818 0.965639236644 1.7320514335
437781526 1.07239790837 2.22427541127e-16
437781522 1.07235584424 -0.363970317034
439881874 0.965733347192 5.67130907866
439881870 0.965651264901 2.74748110538
438567950 2.47322800747 -1.44874730367
438567954 2.47326129415 -0.885926908259
438567958 2.47326978556 -0.524840170372
439880838 0.965639854259 1.19175424092
439880834 0.965647652131 0.839099388533
439880830 0.965652379107 0.577350188937
439883838 0.965689997876 1.19175538062
439621678 1.73204493128 0.176326357254
439621674 1.73202003906 5.3024199775e-16
439621670 1.73204504359 -0.17632680111
437791782 3.07702262142 5.67127583923
437791786 3.07959031879 -5.6712757308
439885926 1.73205610067 -0.577351763196
439885922 1.73204938465 -0.839098850896
437790786 3.0775092451 0.839099525445
437790782 3.07750809571 0.3639702527
438569998 2.47519512694 -1.44875022849
438569994 2.47520202609 -2.63680425794
438569990 2.47508569489 -8.23573674174
437525538 1.73201894186 1.73205132756
437525530 1.73205266568 0.36397062543
437525534 1.73204252565 0.839099269645
439889018 1.73161998157 0.363970696192
439889014 1.73161105664 0.176326850735
439889010 1.73157894737 -1.17838579842e-15
438833162 1.42813269857 -2.63680467483
438833166 1.42813490069 -1.44874949068
439619702 1.73205065368 0.176327300649
439619706 1.73206086205 0.363970590179
438570038 2.47533245679 8.23575763616
438570030 2.4752021969 1.44875004
438570034 2.47525432234 2.63676412995
437792842 3.07710417279 5.67128009037
437520398 3.07709436133 -0.83910020918
437520390 3.07721039379 -5.67129075495
437520394 3.07962175043 -1.73205054756
439623718 0.965649019745 -0.176327153677
439623714 0.965649220521 -0.363970680693
439623710 0.965652371463 -0.577349514296
439618678 1.73205188162 0.17632776199
439618674 1.73202003906 6.25216925411e-16
439618670 1.73205196902 -0.176326596319
438831126 0.839114801599 -0.524840345057
438831122 0.839121477423 -0.885927840104
437782578 1.07235436787 -0.839099291077
437782570 1.07234107022 -5.67127698547
437782574 1.07237973828 -1.73205077104
438575166 1.42812411815 -2.63677949365
437521470 3.07750493791 0.363969995953
437521474 3.07750037835 0.839099709155
437521478 3.07750815406 1.73205071524
437530694 1.07233034048 1.73205064781
437530690 1.07236439523 0.839100999665
437530698 1.07237392862 5.67129251042
439881782 0.965654950937 0.577350279246
439881786 0.96561956218 0.83909820244
439623698 0.96569368103 -1.73205222013
439623690 0.965545282917 -5.67127080288
439623694 0.965570451622 -2.74747234491
439880782 0.965651558074 123456789
439880786 0.965463761993 -5.67128749342
438832194 0.839111003167 -1.44875841813
438832190 0.839110433139 -2.63678319781
438832198 0.839125448435 -0.885923064264
439627786 0.965812355906 -5.67129387665
439627782 0.965651558074 123456789
438837342 2.47524059431 0.885923624565
438837346 2.47524701932 1.44874255841
438576186 1.42793571502 -8.23591653421
438576182 1.42811715719 8.23574772425
438571094 2.47521601972 0.246477381212
438574114 1.42815249224 0.246474900711
438574110 1.4281273131 3.10434041881e-15
438574118 1.42814211466 0.524839779581
439627906 0.965646591716 0.839099351472
439889986 1.73165948647 1.73205096167
439889982 1.73162539708 1.19175405635
439622802 0.965571790801 5.67128848284
437519430 3.08131841749 1.73205081776
437519434 3.077108501 5.67127956065
438839402 2.47508648901 8.23555988343
437787698 1.73205102543 -0.83909934138
437787694 1.73208438161 -1.73205083371
437787690 1.73205520366 -5.6712782949
437781578 1.07232776568 5.6712800867
439622770 0.965651558074 -2.69579681913e-16
439878714 0.965635701213 0.839098350989
439878710 0.965657763941 0.577350403127
439622778 0.965654225526 0.363970345061
439878718 0.965663333543 1.19175422442
439623794 0.965651558074 2.37308570362e-15
439623790 0.965648555744 -0.176326507253
439623798 0.965644537119 0.176326088978
437523502 3.07750862255 -1.73205118843
437523506 3.07749745128 -0.839099189065
439625742 0.965744046459 -2.74748131962
439625746 0.965652843614 -1.73204982392
437520422 3.07703088241 5.6712827039
439620662 1.73207843176 0.577350028829
439620666 1.73210605692 0.839102062889
438835226 1.42814937835 -0.246480276648
438835222 1.42816789769 -0.524841455694
439884826 1.73208317302 -0.839100084612
439884822 1.73202100888 -1.19175441267
438838306 2.47522151643 0.246475176637
438838302 2.47523518078 7.15459113385e-16
437524502 1.73202003906 1.87108157622e-16
437524506 1.73205084521 0.363970528693
439890026 1.73162086323 -0.363970158331
439890022 1.73164588837 -0.577350178283
438841378 2.47325276268 0.246474662853
437520430 3.07709359167 -1.73205171493
437520434 3.07961521053 -0.839099308245
437520438 3.07709137 -0.363970717166
437526598 1.73200927731 1.7320498329
438567986 2.47329560395 2.63676230878
437526590 1.73205059004 0.363969994004
437526594 1.73204626892 0.839099878466
438568002 2.47329453406 -1.44876025642
438568006 2.47324928653 -0.885922397362
437521482 3.07748823937 5.67127715082
439887938 1.73207683306 1.73205030918
439887930 1.73208574972 0.839100958398
439887934 1.73204941626 1.19175391717
437789726 3.07751438324 0.839100076011
437789722 3.07749850812 0.363969858917
437787718 1.7321534278 1.73205081607
437787710 1.7320537481 0.363970489007
437787714 1.73204931033 0.839099965953
439617674 1.73162065998 1.73205070671
439617670 1.73160756108 1.19175401233
439617678 1.73155149127 2.74747406985
439624826 0.965647295776 0.363969877117
439619662 1.73202003906 123456789
439619666 1.73208021749 -5.67128460667
439621702 1.73209227047 2.7474779496
439621706 1.73230886697 5.67129407841
438840406 2.47325317996 0.246477357843
439882822 0.965608206045 2.74747252776
438840402 2.47327293318 1.57573369499e-15
439625838 0.965647686777 -0.176326744869
439625834 0.965663449845 -0.363970990153
439625830 0.965657156963 -0.577350121932
438575162 1.42804273861 -8.23589903995
437791806 3.07709082127 0.363970499501
437791802 3.07973604619 -1.56542092759e-16
439623818 0.965651803152 1.73205110753
437529666 1.07235792167 0.83910012968
437529662 1.07235624439 0.363970598486
438571018 2.47520454467 -2.63680345309
438579266 0.83911297171 -1.44876059108
438579262 0.839120338121 -2.63678245375
438571014 2.47497366224 -8.23569629633
438572090 2.4752197997 -8.23592444163
438572094 2.47526596477 -2.63678803766
438572098 2.47524234995 -1.44875820197
437786678 1.73204659312 -0.363969835286
437786670 1.73208305545 -1.73205066189
437786674 1.73204063464 -0.839099313098
438834254 1.4281503832 -0.246478123363
438834250 1.42814815159 -0.524843764427
438834258 1.42816248539 -1.55080321124e-05
439618702 1.73208118073 2.7474765154
439618706 1.73192827733 5.67127340343
438841426 2.47327293318 -2.18013302486e-15
438841422 2.47325043167 -0.246477780451
437787702 1.7320492526 -0.363969959859
437791750 3.0771028894 -5.67128043248
437791754 3.079623481 -1.73205127143
437791758 3.07708429131 -0.839099501547
438830146 0.839136990156 -1.44875979019
438573122 1.42813266543 -1.44875830752
438573126 1.42811335456 -0.885921003031
438837262 2.47523071512 -1.44875185825
438837266 2.47521575246 -0.885926608704
439878798 0.965663148162 2.74748457938
439878794 0.965655969442 1.73205109206
439878790 0.965629975087 1.19175364158
439883854 0.965651558074 123456789
439883850 0.965704519807 5.67129785199
439883858 0.965649812673 -5.6712667671
439882818 0.965662656336 1.73205135839
439885846 1.73205009209 -1.19175274818
439882810 0.965669049186 0.839100224838
439627822 0.965652094343 0.176327308202
439627826 0.965647282993 0.363970207249
438569022 2.47323781093 -2.63678280188
438569026 2.4733016908 -1.44875929736
439624838 0.965645764838 1.19175233505
439886874 1.73202616885 -0.839099116902
439886870 1.73201820015 -1.19175344342
439886878 1.73211057843 -0.577353345029
439624830 0.965663679108 0.577350540865
438575210 1.42821418435 8.23556434153
439616566 1.7316343865 0.577350107573
439616562 1.73161043582 0.363970217498
439888006 1.73202140139 1.19175239599
439888002 1.7320205957 0.839099289298
439888938 1.73157894737 7.183163697e-16
439626878 0.965662791333 0.577350631586
439626874 0.965638170896 0.363969247946
439626870 0.965645601403 0.176326939808
439884902 1.73201508029 -0.577350407741
439884906 1.73204820962 -0.363970136752
438840398 2.47325058567 -0.246477532038
438840394 2.47325553623 -0.524843403254
438840390 2.47324371371 -0.885921849398
437523462 3.07753550769 -5.67128705495
437523466 3.07751691448 -1.73205071026
437785662 1.73205029247 0.363970198367
437785666 1.73205758717 0.839100004792
437792778 3.07709913864 -1.73205121214
439887878 1.73202003906 123456789
437792774 3.08148037479 -5.67129182398
438570050 2.47522184391 -1.44875849238
437781558 1.0723574681 -0.36397074992
437781554 1.07235599063 -0.839099828151
437781550 1.07238848491 -1.73205050934
439622686 0.965648206369 -0.577350078177
439622682 0.965675616497 -0.8391002485
437524498 1.73205296324 -0.363970591149
439880806 0.965659071956 -0.577350352156
439880802 0.965682883864 -0.839099912219
437524490 1.73208654177 -1.73205051949
439885970 1.73196046271 5.67127701001
438838278 2.47532793118 -8.2357426149
439889042 1.73181800098 5.67128489964
438574090 1.42817041342 -2.63680516246
438574094 1.42813676075 -1.44874980595
438574098 1.42814053659 -0.885927001529
439879730 0.965657078621 0.363970179646
439879734 0.965668440787 0.57735058692
438571114 2.47513085563 8.23554799579
439879738 0.965635775629 0.839099531904
438571110 2.47516152879 2.63678058196
439882894 0.965610796176 2.74747768507
439882890 0.965671393533 1.73205245831
439882898 0.965572917162 5.67127604781
438839302 2.47528829908 -8.23575776124
438839306 2.47514803322 -2.63680125573
437783562 1.07233317522 -1.73205128082
439623726 0.96565168188 0.176326963406
439623722 0.965651558074 -1.16858757089e-15
437528586 1.07233434098 -1.73205115868
439618622 1.73205826979 1.19175490051
439618626 1.73208486313 1.73204955437
439626774 0.965629251799 -1.19175224598
439626770 0.965645234541 -1.73205036664
439626778 0.965652229275 -0.839099873471
439624738 0.965662481689 -0.363970506509
439624730 0.965653756772 -0.839099960142
439624734 0.965651234016 -0.577349645248
437522454 3.07762055227 -2.80651086793e-16
437522450 3.07751050609 -0.363970311328
437522458 3.07750876322 0.363970423274
439627846 0.965552115596 2.74747578905
439627842 0.965640382763 1.73204828202
438572114 2.47523518078 2.61785701158e-16
438572110 2.4752146496 -0.246477546678
438572118 2.47521921196 0.246477754262
437782542 1.07236044622 -0.839100303231
439882826 0.96567974583 5.67128464271
439878690 0.96565376409 -0.363969778198
439878694 0.965654996623 -0.176328215032
439878698 0.965651558074 -6.22698778971e-16
439878738 0.965805134281 -5.67130132432
438575154 1.42816421802 2.63676323746
438575150 1.42817910337 1.44875056477
438575158 1.42800292818 8.23575938807
437521442 3.07752116743 1.73205148821
438578246 0.839116464107 -0.885922178186
438578242 0.839124429657 -1.44875798683
439887982 1.73206480183 -0.176328066828
439887986 1.73202003906 -1.94340911234e-16
439616606 1.73162088825 -1.19175333288
439616602 1.73163289768 -1.73205104775
439881754 0.965665583504 -0.83909990027
439881750 0.965652307488 -1.19175300352
439881758 0.965663065593 -0.57735024198
438832146 0.839121344557 -0.885927510623
438832142 0.839118556713 -1.4487510163
439886938 1.73210437534 -1.73205185745
439886930 1.73192957137 -5.67126870703
439886934 1.73204062707 -2.74747549827
438577166 0.839113668026 -1.44875022335
438571090 2.47523518078 -3.72384318013e-16
438576158 1.4281273131 8.76720334695e-16
438576154 1.4281504771 -0.246480320627
438576150 1.42814529554 -0.524840614283
438577206 0.839028698421 8.2357659691
438577202 0.839073609293 2.63675889626
439879686 0.965651558074 123456789
438574166 1.42815106476 0.246478101053
438574162 1.42816375636 -1.53255577711e-05
439881826 0.965639366683 -0.839097581777
439881822 0.965668374871 -1.19175560231
437790738 3.07750689459 -0.363970030528
437790734 3.0775138065 -0.839100642086
437790730 3.07751290444 -1.7320510794
437525566 1.73204938893 0.363969861697
437525562 1.73202003906 9.40210101846e-17
437527586 1.73200766486 1.7320505325
437527582 1.73205077486 0.839099742381
438570066 2.47523518078 -3.49881432838e-16
438570062 2.47522419596 -0.246478109011
437792818 3.07708963526 -0.83909983328
437792814 3.08131437364 -1.73205070441
437792810 3.07707911927 -5.67128147189
439889958 1.7316093998 -0.176326781565
439889954 1.73159874845 -0.363969661154
439889950 1.73163615472 -0.577349606467
439879802 0.965646135056 0.363970261556
439879806 0.965655893705 0.577349889913
438839382 2.47522071928 0.246477548514
438839386 2.47521450942 0.524836503874
439878766 0.965647231349 -0.176326649455
439878762 0.965662992659 -0.36397140039
439883782 0.965651558074 123456789
439883786 0.965741792325 -5.67129611521
439882786 0.9656465338 -0.363970282862
439882782 0.965655545344 -0.577350437512
439625790 0.965672288939 1.19175469918
439625798 0.965697611371 2.74747488045
438831174 0.839125157296 -0.885922336475
438831170 0.83912384819 -1.44875814139
438831178 0.839133326131 -0.524844939894
439890062 1.73161536173 2.74747765164
438831206 0.839156453023 2.63678803472
438835214 1.4281537389 -1.44875018519
438835210 1.42813543624 -2.63680688285
438835218 1.42815947917 -0.885927905495
438838334 2.47528863223 -2.63678595915
438838330 2.47526608087 -8.23596013962
438838338 2.47526631009 -1.44875816726
439890058 1.7316333418 1.73205085381
439890054 1.73160500528 1.19175367869
439890050 1.73159904731 0.839098839726
437784622 1.73209541793 -1.73205130406
437784626 1.73205878653 -0.839100135707
439887902 1.73210916474 -0.577352010417
439887906 1.73204282421 -0.363969608563
437789714 3.07750817249 -0.363970267702
437789710 3.07750872481 -0.839099833048
437789718 3.07762055227 -1.92853737732e-16
437530666 1.07239187513 -5.67129416748
437530662 1.07232681243 5.67127923591
439617646 1.73161584838 -0.176327323045
439617642 1.731624295 -0.363970828949
439627902 0.965660404995 0.57735062221
439626882 0.965643208488 0.839098063623
438837314 2.47522844066 -1.44875861435
438837310 2.47520546071 -2.63678146731
438837318 2.47522801075 -0.885923616204
437519366 3.08134051187 -5.67127940628
437529638 1.07227322514 5.67126318452
437529630 1.07235635816 0.839100126522
437529634 1.07239080541 1.73205157181
437527558 1.73204237574 -5.67128011726
438571022 2.47523989869 -1.44874983879
438571026 2.47520141141 -0.885926839571
438572046 2.47526921804 -1.44875197167
438572042 2.47512206479 -2.636802034
439883922 0.96565996842 5.67128495435
438834198 1.42814308886 -0.52483993236
438834190 1.42813382595 -1.44875022795
438834194 1.42815692017 -0.885928110468
438834226 1.42819661231 2.63676524516
438834222 1.42814227415 1.44874916372
437791762 3.07963044124 -0.363970583004
437791766 3.0771978022 2.28464588969e-16
437783610 1.07239790837 -1.97602981541e-17
437783614 1.0723536451 0.363970043709
437783618 1.07235513583 0.839099543416
437788734 3.07750527259 0.363969486088
437788730 3.07762055227 -9.38789352761e-17
437788738 3.0774954476 0.839099052004
439622726 0.965703969008 2.74748237583
439622722 0.96566699619 1.73205122142
439883886 0.965646938062 -0.176326765971
439883882 0.96564605052 -0.363970392151
438835298 1.42812339598 1.44874206583
439620638 1.73202897827 -0.577349923499
438835294 1.42815195912 0.885922119518
439620634 1.73201039045 -0.839098497572
438835290 1.42814596777 0.5248369443
439620630 1.73203877141 -1.19175342238
439885834 1.73213743212 -5.67127528162
439885830 1.73202003906 123456789
439885838 1.73208705542 -2.74747516128
439884878 1.73202003906 123456789
439884874 1.73226896102 5.67130554188
439884870 1.732061844 2.74746944872
438576210 1.42816212847 -1.54977431188e-05
438576214 1.42815118179 0.246478041246
438576218 1.42814548171 0.524836587168
438577162 0.839117080368 -2.63680482284
438836278 1.42824484306 8.23577337349
438836274 1.42818373552 2.63676439649
438836270 1.42813848081 1.44874962614
438569010 2.47324125307 2.63676224428
438569014 2.47334326166 8.23576859122
438569018 2.4730548985 -8.23591583369
439880774 0.965659460804 2.74747785079
437788678 3.07753423864 -5.67128442333
439619638 1.73209089292 0.577350400665
