# detid average_r2s y_intercept_low_hits slope_low_hits y_intercept_high_hits slope_high_hits
411620378 7276.46355905 161.334075294 -1.66839351063 171.109006015 -1.66840209502
411620373 7289.60835897 193.992338481 -2.11431966333 205.74513015 -2.11431873463
412124338 4401.87844041 -74.7595366944 0.604521497331 -80.6313660926 0.604521489974
412124333 4411.29260177 -70.1588154276 0.450063993435 -75.669282239 0.450063684955
412124330 4412.34343807 -67.0120372429 0.311611985842 -72.2753745807 0.31161290173
412124337 4414.46396721 -74.7595126555 0.604520780532 -80.6313451772 0.604520949526
412124334 4402.41097821 -70.158806964 0.450063660871 -75.6693022825 0.450064371544
411313250 946.652799979 -226.583440463 7.59574768715 -244.629523598 7.59576830831
412398702 8970.56594025 144.759971632 1.20425311499 152.62581652 1.20425458922
412398701 8980.51846715 144.759940409 1.20425264254 152.625712627 1.20425317059
412398706 9011.59325705 163.641218407 1.45982272175 172.532802611 1.45982158383
412398705 8999.37514036 163.640980401 1.45981946403 172.532650326 1.45981975274
412398709 8965.34571058 190.050649952 1.79534384992 200.377080223 1.79534116384
411833458 1259.87200202 -306.350599107 8.875267851 -327.386817173 8.87524408092
411833454 1266.65953353 -103.852489427 2.85783612926 -110.984119265 2.8578385093
411833450 1264.79078431 -64.4703505493 1.59149050636 -68.8975560108 1.59149149302
411612258 4753.00670876 223.280193018 3.20910977129 240.171003377 3.2091132442
411612257 4749.12171392 223.280085379 3.20910794118 240.170775734 3.20910988112
411612254 4734.1929139 161.853163479 2.22190928855 174.097120631 2.22191210441
411612253 4742.5405404 161.853177254 2.22190951387 174.096759593 2.22190657016
411612250 4737.4050041 128.400844683 1.65420249071 138.114162175 1.65420450026
411874390 8972.57479213 97.535709762 0.335166959576 102.835435768 0.335166691594
411874393 9012.61345107 101.093254224 0.441542959974 106.586341107 0.44154400236
411874394 9012.54811541 101.093277699 0.44154348105 106.586313352 0.441543333515
411874397 8969.95014331 105.857441957 0.556994498591 111.609412571 0.556995842647
411874398 8955.44692999 105.857462545 0.55699496262 111.609462065 0.556996819719
419988542 3027.77706918 70.8109682496 0.854080082253 73.9085601618 0.854081096568
419988546 3024.68501458 82.9090258656 1.17084974961 86.5357718413 1.17084911398
411616298 6172.20966198 90.9326031471 -0.649407495517 96.9242227422 -0.649407402499
412136594 8996.99847544 -669.385315199 -7.16879129684 -705.750459377 -7.16872070511
420013138 9223.96539994 94.6119202315 0.131652619637 99.6802913992 0.131653566337
411354349 6201.89917571 -487.504491359 6.31375214941 -519.62715344 6.31375977793
419746918 7299.61557776 123.507540662 1.10333229469 130.99010169 1.10333175212
