411591806,45.0077029082,-13.6081466837,-155.62,24
411591805,44.9637592471,-13.7188696847,-156.02,23
411591802,41.5339367934,-22.1459046249,-157.531,24
411591801,41.5002833333,-22.1867131298,-157.13,23
411591809,46.7863693828,-4.53009889247,-157.13,23
442262533,-68.4682565943,49.6150944908,-112.411961603,25
442262534,-68.5989286656,49.7414673806,-112.671691928,25
442262537,-68.2327783032,49.4798429764,-102.469054937,25
442262538,-68.052749863,49.4213965753,-102.367515753,25
420529249,-37.1493687086,94.8781175497,219.384,25
420529246,-29.2134411467,97.7164153457,220.883,25
420529245,-29.1111001706,97.7562448805,220.703,25
420529242,-20.8470276699,99.7959485437,219.204,25
420529241,-20.8190530885,99.6399617696,219.384,25
442265625,-83.1049495352,27.2072377158,-63.7201167331,25
442265626,-82.9713902344,27.0357953125,-63.9658039063,25
438572078,-31.0897493151,21.4931366732,-73.8611923679,24
442265621,-83.4187159254,27.1152909613,-73.6612354376,25
442265622,-83.5715705416,27.2273318362,-73.7496157199,25
442292258,64.8112055172,-58.4353610345,-44.5426137931,25
438572073,-24.6578586073,27.7802389537,-72.7211135737,23
438572070,-17.5443146331,33.4841648805,-73.8587084913,24
438572077,-30.9437188421,21.3641256383,-73.5079523193,23
442265629,-83.4060599721,27.1542415621,-54.3702205021,25
438572074,-24.5432414862,27.6823554518,-72.3500106423,24
420508845,58.7238636119,-12.8151106267,223.749,23
420508846,58.7157318376,-12.9835853632,224.15,24
441192458,61.7011122576,25.6102176106,-102.402474787,25
420508841,56.3347174967,-21.0366730013,222.639,23
420508842,56.3121152269,-20.9832342606,222.24,24
441192453,62.1486355705,25.705703104,-112.663644295,25
441192457,61.8049965491,25.8297760736,-102.338337423,25
420508849,59.9345848295,-4.26651045141,222.639,23
441192454,62.3109413194,25.7842229167,-112.5725,25
420521198,72.129983476,-43.2426461473,220.883,25
420521197,72.1415428196,-43.2332225044,220.703,25
420521194,67.713567602,-50.1597736395,219.204,25
420521193,67.6913053708,-50.1278551577,219.384,25
420521190,62.6541864701,-56.7532233304,220.883,25
443343877,-8.43966316785,-106.521858156,-112.134347518,25
439887898,34.0854217516,40.6429299354,98.9354539124,24
439887897,33.8735856129,40.6267402581,98.7210228387,23
439887894,39.9327240095,33.6130832013,97.7094175911,24
439887893,40.1106392371,33.6559782016,97.9150167575,23
439887890,45.988116718,26.4662706471,98.9262061633,24
412378169,-28.784199663,46.9388987482,-263.979,23
412378161,-12.8968698971,53.5456628801,-263.979,23
412378162,-12.942404187,53.5577583252,-264.379,24
412378165,-20.9897283242,50.9062013661,-262.87,23
412378166,-20.9874558809,50.985437072,-262.47,24
420775002,-56.8247188375,34.3574884175,262.365,25
420775001,-56.83116263,34.3823619226,262.765,25
420775006,-60.4663199916,27.1666082318,264.484,25
420775005,-60.5089933389,27.1805837219,264.084,25
420775009,-63.339633848,19.8292760095,262.765,25
443309066,-26.3025377581,103.103026549,-102.331517699,25
443309065,-25.5735431373,103.473316527,-102.248193277,25
443309062,-26.3810436823,103.733025271,-112.641931408,25
443309061,-26.0487630508,103.631511864,-112.489210169,25
443350069,42.80579875,-97.90644,5.37425875,25
437786654,-16.5744429506,19.8885445547,45.7984311524,24
437786657,-21.5783512558,12.4333831288,44.598225009,23
437786650,-8.42322923802,23.2371327573,44.2445571485,24
437786653,-16.4499448057,19.6934738976,45.4690379297,23
443350065,42.6760533546,-97.6685226837,-4.12096757188,25
437786658,-21.4084427,12.375862012,44.23790504,24
419755189,-87.4966084257,-52.1174840355,130.264,25
419755181,-95.3382795918,-37.2078359694,130.264,25
419755182,-95.3216844612,-37.2318092732,130.444,25
419755185,-91.4395119205,-44.8963295806,128.945,25
419755186,-91.4267551253,-45.0201191344,128.765,25
442292257,65.0075343137,-58.4863222222,-44.3730186275,25
438834189,31.2745830926,21.5227439677,50.4104765506,23
438834182,37.8537458643,4.49947608697,50.6191354486,24
442292253,65.1407264615,-58.7419098462,-54.3672230769,25
438834181,37.666092613,4.61498438942,50.4224168566,23
438834186,34.6823435045,13.0986275788,49.5044425982,24
438834185,34.7085197228,13.2173108911,49.7752453861,23
442292250,64.9311589226,-58.302137037,-63.525310101,25
412402938,37.029217541,-95.3097180328,-264.264,25
412402937,37.0442285937,-95.2060375,-264.084,25
412402934,29.1923809038,-97.7115088921,-262.585,25
412402933,29.3651134943,-97.7733326705,-262.765,25
412402930,20.8798285935,-99.8653330757,-264.264,25
412394625,-84.0765576096,4.12976255798,-264.084,25
412394626,-84.1312185215,4.21107585269,-264.264,25
412394621,-83.2825419932,12.2459377598,-262.765,25
412394622,-83.2917553422,12.2218157262,-262.585,25
412394629,-84.1762596449,-4.17611608963,-262.765,25
420783133,67.7531457872,50.1815206809,264.084,25
420783130,72.327158042,43.2551084693,262.585,25
420783137,62.5437026895,56.7337199674,262.765,25
420783134,67.6654419063,50.2664867707,264.264,25
438834238,-35.6568881851,-13.4289941824,50.6319811321,24
420783138,62.4976045827,56.6589684943,262.585,25
442258518,-42.3503234375,73.3925748437,84.3620609375,25
442258517,-42.4043995427,73.1534916159,84.2687996951,25
442258514,-42.0005432343,72.8670559406,73.9719029703,25
442258513,-42.1350280587,72.9972544861,73.8296796085,25
442258510,-42.5129580508,73.2986803672,64.9997211864,25
411337778,-12.742713227,53.4558852067,-133.71,24
420000778,67.5347952948,12.4250462954,152.585,25
443332658,-91.6024374582,-60.1126685619,-4.04311220736,25
443332653,-92.2130093863,-60.000866426,-14.8271927798,25
420000773,68.5499445337,4.07007931658,154.084,25
443332650,-92.0778605351,-59.3849705686,-24.9415354515,25
443332657,-91.7466346939,-60.2210493197,-4.02327653061,25
420000774,68.5796091631,3.98442742842,154.264,25
420000777,67.5448207143,12.445908506,152.765,25
443332654,-92.3014428571,-60.1946034921,-15.282152381,25
438833182,0.0486830632124,38.1437480191,44.1595031026,24
438833181,-0.0722901367405,37.9528189048,43.9757607562,23
441201749,-0.0751971064559,70.415,84.4910434276,25
438833186,-8.8077606831,35.9783994812,43.0841851275,24
438833185,-8.78874968738,36.1133030118,43.3130655356,23
441201742,-0.247122200099,70.595,64.7797,25
438833189,-17.6369364588,33.6005862777,43.9790391952,23
441201741,-0.287821603695,70.415,64.8495542601,25
441201746,0.00779425675676,69.965,74.1054572227,25
441201745,0.0289962958382,70.145,74.0748589595,25
411866322,66.9970588554,-37.0020614849,-187.755,25
411866321,66.9752698546,-36.9037081867,-187.575,25
411866326,70.6058300609,-29.1159089041,-186.076,25
411866325,70.6462369466,-29.1454591603,-186.256,25
411866329,73.4459932876,-21.2656665904,-187.575,25
419710065,38.733686396,-4.15384005285,132.201,23
419710066,38.7266406961,-4.23250549232,131.801,24
419710061,36.7463254512,-12.8129223555,133.311,23
419710062,36.8064394631,-12.7774613289,133.71,24
412128434,12.8724620622,-75.400416092,-224.034,25
412128437,21.2148769284,-73.591232989,-222.535,25
412128430,4.22599048454,-76.4741654804,-222.355,25
443313158,-58.5422674627,89.6063277612,-112.568516418,25
412128433,12.8781866489,-75.3866810793,-223.854,25
443313157,-58.6148871585,89.3438743169,-112.527459016,25
412128438,21.2470502033,-73.6311846206,-222.355,25
438841449,36.7780861386,-4.39509178468,118.393879641,23
438841446,35.4093922693,-13.3376821197,119.474442109,24
438841445,35.205227663,-13.3652680568,119.116317301,23
438841442,30.363132504,-21.0455094346,118.001452019,24
438841441,30.4872544713,-21.1069133233,118.377341994,23
443329573,-101.205836364,-34.2864339066,-35.2307628993,25
443329570,-100.66478394,-34.4764950749,-44.7184869379,25
412402698,101.177351931,12.4938975107,-264.264,25
443329577,-100.74021871,-34.8111858065,-24.8227548387,25
443329574,-101.274777446,-34.63999375,-34.9284429348,25
412402693,102.156712932,4.22949670502,-262.765,25
443329578,-100.600982263,-34.6623590214,-24.6479183486,25
412402697,101.169841094,12.5559502525,-264.084,25
412402694,102.11065619,4.37770362122,-262.585,25
442295370,76.8589714286,-34.1519192982,54.6316849624,25
442295373,77.1369706275,-34.6338790387,64.8031813084,25
442295374,77.2967422969,-34.7175728291,64.6459815126,25
442295377,77.0250973088,-34.2213356941,74.1722283286,25
442295378,76.8522105485,-34.1671014065,74.259921519,25
442298390,87.4175828047,-9.14875866444,-73.800381803,25
442298393,86.9556639493,-9.23851376812,-63.809626087,25
442298394,86.7907455969,-9.08563794521,-63.9973919765,25
442298397,87.1975738095,-9.51993582418,-54.2159208791,25
442298398,87.3933630645,-9.37916745161,-54.1612354839,25
442250302,26.2092766432,80.5797435446,25.3569619718,25
442250301,26.3675583554,80.3390469496,25.4707270557,25
442250306,26.0477507143,79.9698035714,34.6726357143,25
442250305,26.0976264264,80.1428603604,34.8696045045,25
442250309,25.9960986239,80.4597391437,45.0068651376,25
419972181,-4.35177114958,-38.7433763605,157.13,23
419972182,-4.3709247009,-38.7587797646,157.531,24
419972185,4.42682002228,-38.6672340641,156.02,23
419972186,4.36884141769,-38.6856317501,155.62,24
419972189,12.9024313857,-36.7443803167,157.13,23
411599921,-12.7675149252,53.4337473533,-157.13,23
411599922,-12.6987204598,53.4648894636,-157.531,24
411599925,-21.1115586885,50.7847427541,-156.02,23
411599926,-21.0759861244,50.7487430622,-155.62,24
411599929,-28.6859489796,46.8529945578,-157.13,23
437791778,-21.5763449835,12.3655088523,100.269188318,24
411620378,73.1143607223,43.78538307,-154.264,25
437791773,-16.3208971159,19.496809029,101.411611014,23
437791770,-8.60272279055,23.369412053,100.258169732,24
437791777,-21.652678046,12.4055835216,100.662091221,23
437791774,-16.4345680475,19.6309283076,101.774651895,24
440168469,0.00706402926749,-52.3116,-13.490674321,23
440168466,-0.148762529872,-53.0284,-18.4454314442,24
440168465,-0.105588224318,-52.8684,-18.5067953681,23
440168462,-0.0304483101899,-52.1516,-22.5419696203,24
411620373,77.0639940435,36.574093929,-152.765,25
440168461,-0.133869983665,-52.3116,-22.5474705146,23
412124338,34.16043947,-56.7621957694,-221.103,25
412124333,27.2172830902,-60.4761632179,-219.384,25
412124330,19.7151352448,-63.3247800932,-221.103,25
412124337,34.2380322253,-56.8270367498,-220.703,25
412124334,27.1391850337,-60.4384004045,-218.984,25
443319314,-93.4221806667,50.935555,-82.9048,25
443319317,-94.1140044335,50.6026605911,-73.5922482759,25
443319310,-94.4026769912,50.4474383481,-93.1177353982,25
443319313,-93.8151625,50.5875722222,-83.09114375,25
443319318,-94.2586923077,50.7134972527,-73.5108467033,25
442254377,-9.07270129653,83.7956870347,-24.5408229782,25
439105573,-34.5040577381,-4.17107316048,13.47650625,23
439105574,-34.3501598331,-4.11111688161,13.4613025427,24
442254370,-9.1680365483,83.6046754261,-44.2327355114,25
443299849,52.4454439103,96.4027961538,-102.1605,25
443299846,52.3987272997,96.939748368,-112.732994065,25
439105578,-35.1203194641,-4.15221741662,18.2565669819,24
443299845,52.2271,96.8279576324,-112.611872274,25
442254378,-8.87204526241,83.635787234,-24.8805808511,25
411313250,30.3562538427,-3.98454090817,-133.71,24
412398702,-72.8524610651,60.4154848521,-265.736,25
412398701,-72.8540657109,60.4929278375,-265.916,25
412398706,-78.2037018223,53.6905899772,-267.415,25
412398705,-78.119900906,53.6984432616,-267.235,25
412398709,-82.6649254438,46.0259869822,-265.916,25
411833458,35.1506984108,-3.89943064327,-187.87,24
411833457,35.1450707323,-3.87036972561,-187.471,23
411833454,33.459178825,-11.7474922375,-185.96,24
411833453,33.4657385949,-11.6641577259,-186.361,23
411833450,29.9608247183,-18.9235556461,-187.87,24
411612258,-65.7000415956,20.5679501218,-154.264,25
411612257,-65.6647686311,20.5904715777,-154.084,25
411612254,-62.654520046,28.2032978173,-152.585,25
411612253,-62.7316214408,28.174551458,-152.765,25
411612250,-58.8499106843,35.5054858944,-154.264,25
442255429,-18.5012031405,85.7420540496,44.9964892562,25
442255421,-18.05266289,85.837392775,25.6097285714,25
442255422,-18.0506584084,86.021839039,25.5073315315,25
442255425,-18.0241245045,85.5674288288,34.622127027,25
442255426,-17.9869362583,85.3913097682,34.5449427152,25
411874390,-30.2169674107,89.7029549107,-186.076,25
411874393,-38.2604257888,86.8067572016,-187.575,25
411874394,-38.2840906977,86.7966909713,-187.755,25
411874397,-45.9844609524,82.7172789116,-186.256,25
411874398,-46.0384263675,82.6021813464,-186.076,25
439101474,-23.4325990496,26.4873455785,9.13801161157,24
439101477,-23.0506743183,26.0114182388,13.4840932203,23
439101470,-22.9680160836,25.8708878166,4.50190147567,24
439101473,-23.3233040785,26.370413082,9.14872432089,23
439101478,-22.9536684418,25.8835983037,13.4548815385,24
419988541,-35.6330015319,41.8410772672,157.13,23
419988542,-35.6523783946,41.8030543813,157.531,24
419988545,-41.8180631094,35.6715024374,156.02,23
419988546,-41.7325768737,35.6928638829,155.62,24
419988549,-46.9265838751,28.6918325048,157.13,23
437783626,24.6541976804,-4.36837854558,26.7719010641,24
437783625,24.8264990291,-4.39681659505,26.9645701359,23
437783622,23.0364223585,-13.2029282724,27.9080894842,24
437783621,22.8604577984,-13.0741946018,27.7546894772,23
411616298,42.697483232,65.8489726325,-157.415,25
412136594,-93.8899979543,-12.9834701324,-224.034,25
420013138,-12.6652667593,95.1345362654,155.736,25
411354349,77.7128987705,-12.214383668,-132.096,25
419746918,-63.2093576441,57.3672629073,130.444,25
411354345,75.8029017391,-20.290530628,-133.415,25
411354346,75.8728699605,-20.338487253,-133.595,25
411354341,73.3760184411,-28.3316980038,-132.096,25
411354342,73.3207478345,-28.3298059673,-131.916,25
419726494,53.3709135896,-12.8424311599,133.71,24
419726497,54.709375035,-4.40922836085,132.201,23
419726490,50.8470112994,-20.9737995763,131.801,24
419726493,53.4410362714,-12.81936565,133.311,23
442261526,-65.1208662651,59.0329712349,-74.0447487952,25
442261525,-64.8045161442,59.1153059561,-74.3483611285,25
412136593,-93.977575709,-12.9462953268,-223.854,25
419726498,54.7416084203,-4.39251954583,131.801,24
442261521,-64.9087912857,58.5959854286,-82.9095857143,25
419722349,-4.18062944147,-49.716434191,130.16,23
411358446,73.2733121547,-43.6322893923,-128.765,25
411358445,73.177390849,-43.6314232635,-128.945,25
411358442,68.6574038919,-50.6469098378,-130.444,25
411358441,68.6928232908,-50.7779384705,-130.264,25
412136598,-92.0399725707,-21.8035809348,-222.355,25
439879798,9.25749626632,-51.5036230635,41.5536561358,24
411358449,77.3080255914,-36.4907163441,-130.264,25
443311126,-42.454376431,98.2571427609,-73.5750373737,25
443311125,-42.7045069079,97.9508680921,-73.4098526316,25
443311122,-42.9844017668,97.3367074205,-83.385045583,25
420779029,67.0064839416,37.0683892944,267.235,25
443311121,-43.3083714286,97.3911623377,-83.3814136364,25
420779025,70.6803714904,29.3152828695,265.916,25
420779026,70.5440896357,29.3327165201,265.516,25
420779021,73.5296342326,21.3855236811,267.235,25
420779022,73.4414371958,21.3056538239,267.635,25
443311129,-42.3548101266,97.8094316456,-63.8004075949,25
442283029,-8.6169401581,-84.1150772069,-73.7037703557,25
442283026,-8.83742031206,-83.6394262411,-83.1635340426,25
442280965,-26.2497938931,-80.3773090076,-112.601143511,25
442283022,-8.67371904523,-84.2901,-93.3955178392,25
442283021,-8.86673724047,-84.0888199737,-93.3839457293,25
439622713,-34.3252109237,41.0849518072,-67.2504620884,23
439622710,-25.9891475591,45.5032562992,-66.373903937,24
439622717,-40.2416928571,33.813838456,-66.5820185426,23
439622714,-34.5024704819,41.1933018933,-67.4208072289,24
439622718,-40.0750698851,33.7131023755,-66.4069668966,24
411878694,98.0758225256,-29.1496215017,-182.925,25
411878697,99.6641883673,-21.1595455102,-184.424,25
442280969,-25.9597898638,-80.1876468986,-102.023090772,25
411878690,95.2684089219,-36.9309513011,-184.604,25
411878693,97.9193754069,-29.117856962,-183.105,25
411878698,99.793937751,-20.9678407631,-184.604,25
441229338,25.5380032787,-61.7310237705,-63.7817329359,25
441229334,25.7545311699,-62.3232405636,-73.9237807857,25
441229337,25.4038690658,-61.9814157734,-63.8753145482,25
441229330,25.2830569738,-61.8366253593,-82.8880075232,25
441229333,25.7072853744,-62.1479786784,-73.8746039648,25
411325570,41.7223990456,-4.03146767517,-130.559,24
442263589,-75.8881467241,43.9879044828,-34.7296465517,25
442263582,-75.9721226048,44.2023994012,-54.4894571856,25
442263581,-75.9114939306,43.9474466763,-54.5602465318,25
442263586,-75.578318759,43.6245157287,-44.3878406926,25
442263585,-75.6650934936,43.8342422914,-44.5421236209,25
442267698,-86.7736091877,9.24868322237,-5.04484946738,25
442267693,-87.238275351,9.13269603744,-14.7832982839,25
442267690,-86.7697502158,9.2853797554,-24.646547482,25
442267697,-86.9854345133,8.95526068268,-5.22469652339,25
442267694,-87.4320858841,9.01075380386,-14.5583693908,25
443309069,-25.71700625,103.715485795,-93.9877028409,25
419697742,23.0618694399,-11.7232528529,130.559,24
419697741,23.0152973153,-11.7374681834,130.16,23
419697746,25.5089558651,-3.95974230458,128.65,24
441193517,61.0023474349,35.1708050513,-14.654633307,25
419697745,25.4846093262,-4.00019881559,129.049,23
411878529,-87.7904982079,52.2678609319,-184.424,25
411878522,-77.7951363992,65.841809589,-184.604,25
411878521,-77.7308375,65.779654291,-184.424,25
411878526,-83.1140025547,59.4033071168,-182.925,25
411878525,-83.0822907919,59.4054366483,-183.105,25
441215049,-66.3990032585,-8.84151186821,54.4528339609,25
441215045,-66.7043165992,-8.59099591093,44.8944995951,25
441215046,-66.8723004843,-8.69407261501,45.0735607748,25
441215041,-66.4170555991,-8.70438228661,34.9742425215,25
441215042,-66.232385,-8.72808092537,34.88135,25
439883870,-40.0646892181,-33.6348140741,66.4673180247,24
439883873,-34.4156884323,-41.034230137,67.230475723,23
439883874,-34.4690946506,-41.1834928387,67.4508036238,24
439883877,-26.216980823,-45.4950805901,66.6375836957,23
439883878,-26.0683106599,-45.352807868,66.4679055838,24
441193518,61.2168725232,35.1592674923,-14.7053602167,25
440162329,-45.7409010501,-26.5113555735,-9.12981494346,23
440162322,-45.9481101243,-26.4723471581,-18.3580143872,24
440162321,-45.7797388302,-26.4440870024,-18.3730941511,23
440162326,-45.1147683121,-26.1620316879,-13.6258297771,24
440162325,-45.2687087461,-26.2154607585,-13.6847973684,23
412390529,-70.6309177267,-29.1534408716,-267.235,25
412390526,-73.5209058824,-21.2026125156,-265.516,25
412390525,-73.5024418548,-21.2955317877,-265.916,25
412390522,-75.4190040195,-12.7210811815,-267.635,25
412390521,-75.3873623507,-12.6725477058,-267.235,25
419980373,-29.8467045182,-36.2608323651,157.13,23
419980370,-36.3313444831,-29.8649875249,155.62,24
419980377,-22.2112051413,-41.4452510885,156.02,23
419980374,-29.8080871494,-36.3416620602,157.531,24
419980378,-22.1749687914,-41.4891502805,155.62,24
439100461,-17.4096694815,32.8018230558,22.4593571092,23
439100462,-17.221106632,32.7200946251,22.3854671435,24
442298409,86.98122,-8.99536420741,-24.6043444444,25
442298401,86.9564104101,-9.23140637224,-44.2747741325,25
442298402,86.768138162,-9.30072866044,-44.3140084112,25
438043653,23.9006341343,4.19077007928,-12.858539527,23
442298405,87.2471877874,-9.04787375,-34.755637931,25
442298406,87.3958785714,-9.3552480506,-34.7437767857,25
443287638,109.791791878,9.42366284264,84.3326076142,25
443287637,109.612608696,9.40626301449,84.4454695652,25
443287634,109.225087087,8.63399057057,74.1928756757,25
443287633,109.417556886,8.49048670659,74.245194012,25
443287630,109.821287469,9.0675653317,65.0698412776,25
438835289,17.3232328687,-32.9293020176,56.8793300073,23
438835286,9.05606120135,-37.0555059645,57.7527021151,24
438835285,9.08478826405,-36.8930048884,57.5409583526,23
438835282,0.111165299342,-37.118419906,56.6246053823,24
438835281,0.084230042305,-37.2013776096,56.8839365153,23
439885829,52.242957418,-0.124081478174,80.6374904422,23
443336717,-67.2904798013,-87.0368900662,-93.4878688742,25
443336714,-67.37175189,-86.4033865979,-102.396915808,25
439882837,-49.4104154472,-17.8148177236,59.8344897561,23
439882834,-52.9125711628,-9.31366082791,60.6414261395,24
439882833,-52.7123782837,-9.29701823117,60.4743037653,23
439882830,-52.3097713555,0.0739021446803,59.6816907928,24
439882838,-49.1787,-17.9270631255,59.6459447761,24
443336713,-67.3379329897,-86.6578123711,-102.206986254,25
443336710,-67.4216375367,-87.1629,-112.157439883,25
442271769,-83.1443296754,-27.0860295209,-63.5775843895,25
442271761,-83.0957992089,-27.2353966772,-82.9910943038,25
