411313221,-11.5171,-27.7912,-132.148,18227,7,
411313222,-11.5165,-27.793,-131.75,18241,7,
411313225,-3.97111,-29.785,-133.243,18175,7,
411313226,-3.96907,-29.7817,-133.611,18432,7,
411313229,3.94212,-29.7866,-132.148,18257,7,
411313230,3.94841,-29.7803,-131.75,18155,7,
411313233,11.4519,-27.7615,-133.243,17972,7,
411313234,11.4528,-27.756,-133.612,18106,7,
411313237,18.3742,-23.8011,-132.148,18178,7,
411313238,18.3665,-23.8095,-131.75,17980,7,
411313241,23.7963,-18.2701,-133.243,18043,7,
411313242,23.8032,-18.2665,-133.612,18191,7,
411313245,27.776,-11.4013,-132.148,18308,7,
411313246,27.778,-11.4135,-131.75,18212,7,
411313249,29.8093,-3.99341,-133.244,18612,7,
411313250,29.8149,-4.0045,-133.609,18662,7,
411317253,33.4877,4.44535,-129.127,14581,7,
411317254,33.4741,4.45418,-128.748,14700,7,
411317257,31.1881,12.8355,-130.222,14039,7,
411317258,31.1571,12.8385,-130.623,14003,7,
411317261,26.7351,20.5549,-129.127,14566,7,
411317262,26.7388,20.5516,-128.748,14417,7,
411317265,20.5995,26.7396,-130.221,13887,7,
411317266,20.6066,26.7289,-130.623,14050,7,
411317269,12.9246,31.1743,-129.127,14424,7,
411317270,12.9342,31.1926,-128.748,14415,7,
411317273,4.32904,33.461,-130.222,14446,7,
411317274,4.32015,33.4548,-130.623,14580,7,
411317277,-4.39787,33.4493,-129.127,14610,7,
411317278,-4.40548,33.4458,-128.748,14657,7,
411317281,-12.9607,31.1193,-130.222,14469,7,
411317282,-12.9746,31.1218,-130.623,14585,7,
411317285,-20.5495,26.7836,-129.127,14621,7,
411317286,-20.5689,26.7579,-128.748,14643,7,
411317289,-26.7536,20.541,-130.223,14726,7,
411317290,-26.7266,20.5703,-130.623,14654,7,
411317293,-31.1741,12.9752,-129.127,14001,7,
411317294,-31.1792,12.9903,-128.748,14102,7,
411317297,-33.4185,4.41411,-130.221,13922,7,
411317298,-33.4161,4.39372,-130.623,13961,7,
411317301,-33.4357,-4.32655,-129.127,14266,7,
411317302,-33.4335,-4.34705,-128.748,14254,7,
411317305,-31.1849,-12.8787,-130.222,14377,7,
411317306,-31.187,-12.8652,-130.623,14403,7,
411317309,-26.7132,-20.5718,-129.127,14580,7,
411317310,-26.7193,-20.5778,-128.748,14710,7,
411317313,-20.5211,-26.7668,-130.223,14590,7,
411317314,-20.4978,-26.7841,-130.623,14528,7,
411317317,-12.9345,-31.1607,-129.127,14617,7,
411317318,-12.9202,-31.1554,-128.748,14694,7,
411317321,-4.47407,-33.4579,-130.221,13709,7,
411317322,-4.47974,-33.4522,-130.622,13834,7,
411317325,4.45107,-33.4473,-129.127,14583,7,
411317326,4.44389,-33.4462,-128.748,14603,7,
411317329,12.823,-31.1659,-130.223,14572,7,
411317330,12.8155,-31.1692,-130.623,14560,7,
411317333,20.6041,-26.7242,-129.127,14499,7,
411317334,20.6017,-26.7547,-128.748,14561,7,
411317337,26.7559,-20.5708,-130.223,14721,7,
411317338,26.7654,-20.5611,-130.623,14628,7,
411317341,31.1668,-12.8791,-129.127,14683,7,
411317342,31.1768,-12.851,-128.748,14796,7,
411317345,33.4156,-4.47724,-130.223,14548,7,
411317346,33.4112,-4.4747,-130.623,14621,7,
411321349,38.4421,4.25077,-132.136,11136,7,
411321350,38.4423,4.26457,-131.75,11089,7,
411321353,36.5427,12.7998,-133.239,11202,7,
411321354,36.5614,12.7624,-133.625,11149,7,
411321357,32.8016,20.6106,-132.136,10940,7,
411321358,32.8042,20.6232,-131.75,10861,7,
411321361,27.4187,27.3665,-133.239,11190,7,
411321362,27.4042,27.3662,-133.625,11135,7,
411321365,20.5584,32.8204,-132.136,10886,7,
411321366,20.5521,32.8454,-131.75,10917,7,
411321369,12.8464,36.5554,-133.239,11326,7,
411321370,12.8479,36.5627,-133.625,11186,7,
411321373,4.3062,38.4958,-132.136,11118,7,
411321374,4.30027,38.5031,-131.75,11240,7,
411321377,-4.34794,38.4854,-133.24,11510,7,
411321378,-4.34182,38.4872,-133.625,11352,7,
411321381,-12.8188,36.5386,-132.136,11121,7,
411321382,-12.8204,36.5299,-131.75,11128,7,
411321385,-20.6338,32.7852,-133.239,11172,7,
411321386,-20.6132,32.7958,-133.625,11065,7,
411321389,-27.3964,27.3173,-132.135,11723,7,
411321390,-27.4131,27.3207,-131.75,11693,7,
411321393,-32.7674,20.6812,-133.24,11508,7,
411321394,-32.7896,20.665,-133.625,11564,7,
411321397,-36.5672,12.7743,-132.136,11390,7,
411321398,-36.556,12.8182,-131.75,11446,7,
411321401,-38.4755,4.40571,-133.239,11087,7,
411321402,-38.4709,4.40911,-133.625,11059,7,
411321405,-38.4614,-4.36742,-132.136,11027,7,
411321406,-38.4852,-4.38948,-131.75,11044,7,
411321409,-36.5605,-12.7088,-133.239,11188,7,
411321410,-36.5848,-12.6962,-133.625,11133,7,
411321413,-32.7463,-20.6423,-132.136,11167,7,
411321414,-32.7566,-20.6305,-131.75,11257,7,
411321417,-27.4332,-27.3547,-133.239,11296,7,
411321418,-27.4346,-27.3271,-133.625,11317,7,
411321421,-20.5343,-32.8109,-132.136,11061,7,
411321422,-20.5488,-32.8273,-131.75,11114,7,
411321425,-12.756,-36.56,-133.239,11442,7,
411321426,-12.7591,-36.5533,-133.625,11376,7,
411321429,-4.29697,-38.502,-132.136,11427,7,
411321430,-4.32346,-38.4962,-131.75,11343,7,
411321433,4.37533,-38.4388,-133.239,11150,7,
411321434,4.37414,-38.4462,-133.625,11214,7,
411321437,12.8298,-36.5412,-132.136,11213,7,
411321438,12.8392,-36.5397,-131.75,11275,7,
411321441,20.6526,-32.8121,-133.239,11351,7,
411321442,20.6226,-32.8176,-133.625,11349,7,
411321445,27.3549,-27.4018,-132.136,11550,7,
411321446,27.366,-27.3977,-131.75,11519,7,
411321449,32.7789,-20.6869,-133.239,11094,7,
411321450,32.7842,-20.6682,-133.625,11135,7,
411321453,36.5849,-12.6909,-132.136,11416,7,
411321454,36.5739,-12.7212,-131.75,11309,7,
411321457,38.4513,-4.39257,-133.239,11171,7,
411321458,38.4526,-4.39297,-133.625,11307,7,
411325445,41.8864,4.11974,-129.128,9149,7,
411325446,41.8831,4.10495,-128.746,9197,7,
411325449,40.2401,12.2389,-130.207,9284,7,
411325450,40.2203,12.2493,-130.621,9261,7,
411325453,37.0421,19.8896,-129.128,9335,7,
411325454,37.0283,19.9,-128.746,9297,7,
411325457,32.4861,26.6484,-130.208,9471,7,
411325458,32.4826,26.6583,-130.621,9528,7,
411325461,26.7458,32.4621,-129.128,9498,7,
411325462,26.7106,32.4739,-128.746,9428,7,
411325465,19.7921,37.1293,-130.207,9227,7,
411325466,19.8153,37.1021,-130.621,9166,7,
411325469,12.1162,40.2514,-129.128,9406,7,
411325470,12.0907,40.2688,-128.746,9347,7,
411325473,4.20886,41.8617,-130.208,9584,7,
411325474,4.19603,41.887,-130.621,9520,7,
411325477,-4.12223,41.8382,-129.128,9306,7,
411325478,-4.12423,41.8393,-128.746,9319,7,
411325481,-12.2223,40.2428,-130.207,9257,7,
411325482,-12.2383,40.2316,-130.621,9234,7,
411325485,-19.7815,37.0643,-129.128,9326,7,
411325486,-19.7878,37.0577,-128.746,9327,7,
411325489,-26.6204,32.5749,-130.207,9304,7,
411325490,-26.6176,32.5449,-130.621,9283,7,
411325493,-32.4732,26.7061,-129.128,9247,7,
411325494,-32.4735,26.7255,-128.746,9251,7,
411325497,-37.0913,19.8386,-130.207,9288,7,
411325498,-37.1023,19.8426,-130.621,9223,7,
411325501,-40.2203,12.1689,-129.128,9119,7,
411325502,-40.2441,12.1777,-128.746,9117,7,
411325505,-41.8357,4.07637,-130.205,8948,7,
411325506,-41.8381,4.05967,-130.621,8889,7,
411325509,-41.8707,-4.14493,-129.128,9267,7,
411325510,-41.8615,-4.14097,-128.746,9338,7,
411325513,-40.2716,-12.1851,-130.207,9392,7,
411325514,-40.282,-12.1833,-130.621,9424,7,
411325517,-37.0904,-19.8252,-129.128,9014,7,
411325518,-37.0899,-19.8291,-128.746,9040,7,
411325521,-32.5609,-26.6619,-130.207,9286,7,
411325522,-32.5545,-26.683,-130.621,9310,7,
411325525,-26.7121,-32.4725,-129.128,9038,7,
411325526,-26.6845,-32.4455,-128.746,9190,7,
411325529,-19.7659,-37.0857,-130.208,9426,7,
411325530,-19.7615,-37.0855,-130.621,9498,7,
411325533,-12.1743,-40.2328,-129.128,9636,7,
411325534,-12.1956,-40.1999,-128.746,9719,7,
411325537,-4.11833,-41.8404,-130.207,9243,7,
411325538,-4.10075,-41.8353,-130.621,9285,7,
411325541,4.20916,-41.882,-129.128,9259,7,
411325542,4.20135,-41.8828,-128.746,9218,7,
411325545,12.2072,-40.2771,-130.206,9100,7,
411325546,12.2326,-40.2769,-130.621,8981,7,
411325549,19.8598,-37.0622,-129.128,9360,7,
411325550,19.8561,-37.0637,-128.746,9357,7,
411325553,26.6621,-32.5072,-130.207,9343,7,
411325554,26.6635,-32.4961,-130.621,9290,7,
411325557,32.4698,-26.655,-129.128,9189,7,
411325558,32.5045,-26.6159,-128.746,9239,7,
411325561,37.1073,-19.8001,-130.208,9400,7,
411325562,37.1275,-19.7944,-130.621,9367,7,
411325565,40.2186,-12.256,-129.128,9567,7,
411325566,40.2113,-12.3074,-128.746,9567,7,
411325569,41.845,-4.17067,-130.206,9056,7,
411325570,41.8625,-4.15062,-130.621,8998,7,
411329541,46.8807,4.70504,-132.142,6959,7,
411329542,46.8872,4.6828,-131.75,6922,7,
411329545,45.1352,13.757,-133.234,7282,7,
411329546,45.1329,13.7125,-133.625,7271,7,
411329549,41.6387,22.1596,-132.142,7135,7,
411329550,41.6451,22.1804,-131.75,7131,7,
411329553,36.3878,30.0204,-133.233,7152,7,
411329554,36.4196,30.0022,-133.625,7336,7,
411329557,29.8882,36.4297,-132.141,7475,7,
411329558,29.8576,36.4489,-131.75,7486,7,
411329561,22.2396,41.565,-133.233,7282,7,
411329562,22.2438,41.5764,-133.625,7238,7,
411329565,13.7332,45.1002,-132.141,7584,7,
411329566,13.7314,45.1146,-131.75,7627,7,
411329569,4.65394,46.8587,-133.234,7549,7,
411329570,4.68118,46.8728,-133.625,7565,7,
411329573,-4.59552,46.971,-132.142,7200,7,
411329574,-4.59162,46.9773,-131.75,7156,7,
411329577,-13.6271,45.138,-133.234,7596,7,
411329578,-13.6144,45.1494,-133.625,7637,7,
411329581,-22.3335,41.609,-132.142,7119,7,
411329582,-22.3456,41.6071,-131.75,7057,7,
411329585,-29.9305,36.3792,-133.233,7233,7,
411329586,-29.8731,36.4388,-133.625,7110,7,
411329589,-36.4392,29.9014,-132.141,7375,7,
411329590,-36.4462,29.9041,-131.75,7307,7,
411329593,-41.6207,22.1887,-133.234,7305,7,
411329594,-41.5844,22.2092,-133.625,7304,7,
411329597,-45.1188,13.7036,-132.141,7292,7,
411329598,-45.1296,13.6994,-131.75,7311,7,
411329601,-46.9816,4.61771,-133.233,7210,7,
411329602,-46.9812,4.58068,-133.625,7101,7,
411329605,-46.8772,-4.67652,-132.141,7437,7,
411329606,-46.8831,-4.679,-131.75,7472,7,
411329609,-45.1171,-13.6562,-133.233,7225,7,
411329610,-45.1163,-13.6255,-133.625,7253,7,
411329613,-41.5812,-22.2128,-132.143,6848,7,
411329614,-41.5797,-22.1863,-131.75,6969,7,
411329617,-36.3863,-29.9723,-133.233,7093,7,
411329618,-36.4024,-29.968,-133.625,7044,7,
411329621,-29.9209,-36.4406,-132.142,7099,7,
411329622,-29.9256,-36.449,-131.75,7140,7,
411329625,-22.266,-41.5996,-133.234,7354,7,
411329626,-22.2535,-41.6083,-133.625,7407,7,
411329629,-13.5966,-45.1669,-132.142,7290,7,
411329630,-13.616,-45.183,-131.75,7186,7,
411329633,-4.60517,-46.978,-133.233,7108,7,
411329634,-4.61049,-46.9688,-133.625,7081,7,
411329637,4.64518,-46.9119,-132.142,7396,7,
411329638,4.6343,-46.932,-131.75,7377,7,
411329641,13.6969,-45.1036,-133.233,7181,7,
411329642,13.6769,-45.0977,-133.625,7326,7,
411329645,22.4246,-41.4892,-132.141,7344,7,
411329646,22.3806,-41.527,-131.75,7231,7,
411329649,29.9108,-36.4164,-133.233,7293,7,
411329650,29.9114,-36.4102,-133.625,7268,7,
411329653,36.4317,-29.9623,-132.142,7119,7,
411329654,36.4296,-29.9706,-131.75,7184,7,
411329657,41.5838,-22.2115,-133.233,7171,7,
411329658,41.5796,-22.1974,-133.625,7237,7,
411329661,45.1007,-13.6733,-132.142,7294,7,
411329662,45.1116,-13.6641,-131.75,7263,7,
411329665,46.9395,-4.60866,-133.233,7162,7,
411329666,46.9228,-4.63014,-133.625,7173,7,
411333637,50.0271,4.39852,-129.129,6649,7,
411333638,50.0195,4.36902,-128.745,6574,7,
411333641,48.495,13.0171,-130.203,6514,7,
411333642,48.5216,12.9821,-130.62,6615,7,
411333645,45.4868,21.2491,-129.129,6391,7,
411333646,45.5031,21.2427,-128.745,6474,7,
411333649,41.0728,28.829,-130.203,6459,7,
411333650,41.0838,28.8394,-130.62,6584,7,
411333653,35.4612,35.5467,-129.129,6550,7,
411333654,35.464,35.5433,-128.745,6483,7,
411333657,28.7651,41.1663,-130.203,6547,7,
411333658,28.7821,41.1655,-130.62,6498,7,
411333661,21.1209,45.4993,-129.129,6529,7,
411333662,21.1265,45.5082,-128.745,6469,7,
411333665,13.0517,48.4433,-130.203,6823,7,
411333666,13.0278,48.4488,-130.62,6812,7,
411333669,4.37984,49.9861,-129.129,6811,7,
411333670,4.37775,49.9858,-128.745,6719,7,
411333673,-4.40154,49.9908,-130.203,6850,7,
411333674,-4.39103,49.9976,-130.62,6815,7,
411333677,-13.0664,48.481,-129.129,6494,7,
411333678,-13.0569,48.4925,-128.745,6527,7,
411333681,-21.1266,45.5433,-130.203,6684,7,
411333682,-21.1343,45.5428,-130.62,6560,7,
411333685,-28.8543,41.0298,-129.129,6475,7,
411333686,-28.887,41.0119,-128.744,6400,7,
411333689,-35.5017,35.4327,-130.203,6583,7,
411333690,-35.5106,35.4384,-130.62,6588,7,
411333693,-41.1107,28.8541,-129.129,6370,7,
411333694,-41.1136,28.8185,-128.745,6360,7,
411333697,-45.4926,21.2487,-130.203,6659,7,
411333698,-45.4844,21.2411,-130.62,6630,7,
411333701,-48.4855,13.0176,-129.129,6489,7,
411333702,-48.4985,13.0099,-128.745,6459,7,
411333705,-49.9878,4.40988,-130.203,6513,7,
411333706,-49.9875,4.42696,-130.62,6430,7,
411333709,-49.9732,-4.36507,-129.129,6415,7,
411333710,-49.9506,-4.37884,-128.745,6455,7,
411333713,-48.5005,-13.0226,-130.204,6402,7,
411333714,-48.5009,-13.0198,-130.62,6436,7,
411333717,-45.5192,-21.1423,-129.129,6448,7,
411333718,-45.5201,-21.1976,-128.745,6417,7,
411333721,-41.1116,-28.8378,-130.203,6720,7,
411333722,-41.1263,-28.8486,-130.62,6683,7,
411333725,-35.4697,-35.5247,-129.129,6693,7,
411333726,-35.4862,-35.5207,-128.745,6699,7,
411333729,-28.7447,-41.1339,-130.203,6689,7,
411333730,-28.7108,-41.1689,-130.62,6708,7,
411333733,-21.2251,-45.5306,-129.129,6611,7,
411333734,-21.1932,-45.5527,-128.745,6555,7,
411333737,-12.9564,-48.4567,-130.203,6661,7,
411333738,-12.9323,-48.4758,-130.62,6696,7,
411333741,-4.39342,-50.0243,-129.129,6719,7,
411333742,-4.42156,-50.0178,-128.745,6745,7,
411333745,4.35182,-50.0158,-130.203,6729,7,
411333746,4.3559,-50.0037,-130.62,6644,7,
411333749,12.9863,-48.4796,-129.129,6437,7,
411333750,12.9584,-48.4696,-128.745,6383,7,
411333753,21.2601,-45.4289,-130.203,6555,7,
411333754,21.2828,-45.4543,-130.62,6513,7,
411333757,28.7049,-41.1547,-129.129,6427,7,
411333758,28.7183,-41.1424,-128.745,6442,7,
411333761,35.4933,-35.561,-130.204,6387,7,
411333762,35.4788,-35.5212,-130.62,6392,7,
411333765,41.1342,-28.7331,-129.129,6466,7,
411333766,41.1523,-28.7246,-128.745,6534,7,
411333769,45.5759,-21.1435,-130.203,6616,7,
411333770,45.5555,-21.1974,-130.62,6506,7,
411333773,48.4981,-12.9639,-129.129,6472,7,
411333774,48.5023,-12.977,-128.745,6471,7,
411333777,49.9855,-4.43221,-130.203,6756,7,
411333778,49.9848,-4.41736,-130.62,6787,7,
411337733,55.1478,4.26834,-132.146,5606,7,
411337734,55.1154,4.29752,-131.75,5596,7,
411337737,53.7185,12.951,-133.229,5700,7,
411337738,53.7293,12.9774,-133.625,5647,7,
411337741,51.0522,21.071,-132.146,5514,7,
411337742,51.0765,21.044,-131.75,5538,7,
411337745,47.1154,28.9108,-133.228,5412,7,
411337746,47.1043,28.9134,-133.625,5336,7,
411337749,42.0571,35.8511,-132.147,5280,7,
411337750,42.0514,35.8825,-131.75,5326,7,
411337753,35.8828,42.1003,-133.229,5592,7,
411337754,35.9305,42.1121,-133.625,5535,7,
411337757,28.8974,47.1692,-132.147,5306,7,
411337758,28.9296,47.1647,-131.75,5391,7,
411337761,21.0024,51.1287,-133.228,5412,7,
411337762,20.9739,51.147,-133.625,5465,7,
411337765,12.9905,53.7032,-132.146,5601,7,
411337766,12.9223,53.75,-131.75,5518,7,
411337769,4.37111,55.1417,-133.229,5447,7,
411337770,4.37993,55.1242,-133.625,5414,7,
411337773,-4.38788,55.0962,-132.146,5634,7,
411337774,-4.38229,55.1044,-131.75,5643,7,
411337777,-12.8275,53.7641,-133.229,5707,7,
411337778,-12.8478,53.7659,-133.625,5603,7,
411337781,-21.1128,51.1278,-132.147,5508,7,
411337782,-21.0624,51.1408,-131.75,5513,7,
411337785,-28.9324,47.185,-133.228,5316,7,
411337786,-28.9196,47.1667,-133.625,5419,7,
411337789,-35.8684,42.082,-132.147,5461,7,
411337790,-35.8913,42.0511,-131.75,5475,7,
411337793,-42.0323,35.946,-133.228,5233,7,
411337794,-42.041,35.9015,-133.625,5207,7,
411337797,-47.1741,28.8733,-132.147,5437,7,
411337798,-47.1485,28.8747,-131.75,5469,7,
411337801,-51.1168,21.0806,-133.229,5470,7,
411337802,-51.1185,21.1068,-133.625,5491,7,
411337805,-53.7646,12.9078,-132.146,5532,7,
411337806,-53.7414,12.9327,-131.75,5493,7,
411337809,-55.1385,4.44915,-133.227,5186,7,
411337810,-55.1386,4.39818,-133.625,5263,7,
411337813,-55.1453,-4.25612,-132.148,5178,7,
411337814,-55.136,-4.25769,-131.75,5228,7,
411337817,-53.7048,-13.0146,-133.227,5124,7,
411337818,-53.7046,-12.9636,-133.625,5184,7,
411337821,-51.0803,-21.1703,-132.147,5478,7,
411337822,-51.0818,-21.156,-131.75,5416,7,
411337825,-47.1544,-28.8642,-133.229,5707,7,
411337826,-47.1284,-28.8656,-133.625,5795,7,
411337829,-42.1057,-35.8389,-132.147,5362,7,
411337830,-42.0994,-35.889,-131.75,5375,7,
411337833,-35.8072,-42.0351,-133.229,5450,7,
411337834,-35.8308,-42.0445,-133.625,5649,7,
411337837,-28.8852,-47.1029,-132.146,5667,7,
411337838,-28.907,-47.099,-131.75,5636,7,
411337841,-21.2013,-51.0501,-133.229,5685,7,
411337842,-21.2,-51.0702,-133.625,5670,7,
411337845,-12.9296,-53.7352,-132.147,5307,7,
411337846,-12.9284,-53.7469,-131.75,5383,7,
411337849,-4.32664,-55.0899,-133.229,5536,7,
411337850,-4.28908,-55.0749,-133.625,5519,7,
411337853,4.32362,-55.1496,-132.146,5525,7,
411337854,4.31424,-55.1634,-131.75,5543,7,
411337857,13.0019,-53.7626,-133.228,5277,7,
411337858,13.0078,-53.755,-133.625,5259,7,
411337861,21.1771,-51.0319,-132.147,5246,7,
411337862,21.1855,-51.0225,-131.75,5254,7,
411337865,28.9129,-47.0656,-133.228,5250,7,
411337866,28.9134,-47.0595,-133.625,5199,7,
411337869,35.9755,-42.0254,-132.147,5407,7,
411337870,35.9428,-42.0516,-131.75,5422,7,
411337873,42.0351,-35.9465,-133.229,5559,7,
411337874,41.9914,-35.977,-133.625,5520,7,
411337877,47.1855,-28.8547,-132.147,5466,7,
411337878,47.1986,-28.8562,-131.75,5516,7,
411337881,51.0542,-21.1086,-133.228,5378,7,
411337882,51.067,-21.0627,-133.625,5335,7,
411337885,53.7188,-12.8654,-132.147,5486,7,
411337886,53.74,-12.8064,-131.75,5498,7,
411337889,55.1327,-4.37596,-133.229,5498,7,
411337890,55.12,-4.40236,-133.625,5582,7,
411341829,57.8649,4.49113,-129.13,4838,7,
411341830,57.8566,4.50268,-128.743,4829,7,
411341833,56.4082,13.468,-130.21,4601,7,
411341834,56.3995,13.4587,-130.618,4589,7,
411341837,53.6008,22.303,-129.13,4870,7,
411341838,53.5963,22.2734,-128.743,4868,7,
411341841,49.4972,30.375,-130.209,4828,7,
411341842,49.5201,30.3882,-130.618,4763,7,
411341845,44.0616,37.7826,-129.131,4665,7,
411341846,44.0554,37.7946,-128.742,4685,7,
411341849,37.7689,44.061,-130.209,4777,7,
411341850,37.734,44.0537,-130.618,4855,7,
411341853,30.2911,49.4576,-129.131,4762,7,
411341854,30.3091,49.4246,-128.743,4758,7,
411341857,22.2487,53.6089,-130.209,4744,7,
411341858,22.2231,53.6288,-130.618,4703,7,
411341861,13.507,56.3884,-129.131,4846,7,
411341862,13.49,56.4163,-128.743,4880,7,
411341865,4.45579,57.9295,-130.208,4993,7,
411341866,4.49852,57.919,-130.618,5048,7,
411341869,-4.51119,57.9033,-129.13,5066,7,
411341870,-4.50378,57.8814,-128.743,5074,7,
411341873,-13.4827,56.4039,-130.208,4888,7,
411341874,-13.4674,56.396,-130.618,4954,7,
411341877,-22.2192,53.5818,-129.131,4752,7,
411341878,-22.1481,53.6239,-128.743,4782,7,
411341881,-30.378,49.4376,-130.208,5034,7,
411341882,-30.3515,49.46,-130.618,5033,7,
411341885,-37.5111,44.2478,-129.13,4856,7,
411341886,-37.5119,44.244,-128.743,4744,7,
411341889,-44.2032,37.6058,-130.209,4653,7,
411341890,-44.2099,37.5823,-130.618,4630,7,
411341893,-49.544,30.3057,-129.131,4723,7,
411341894,-49.5524,30.2547,-128.743,4710,7,
411341897,-53.6264,22.263,-130.209,4666,7,
411341898,-53.6055,22.3112,-130.618,4780,7,
411341901,-56.4209,13.6691,-129.131,4763,7,
411341902,-56.4048,13.6791,-128.743,4702,7,
411341905,-57.8525,4.61524,-130.209,4836,7,
411341906,-57.815,4.58502,-130.618,4901,7,
411341909,-57.8596,-4.53825,-129.131,4760,7,
411341910,-57.864,-4.49572,-128.742,4674,7,
411341913,-56.4296,-13.5811,-130.211,4364,7,
411341914,-56.4156,-13.5284,-130.617,4406,7,
411341917,-53.6235,-22.2554,-129.131,4811,7,
411341918,-53.6504,-22.2548,-128.743,4774,7,
411341921,-49.4832,-30.3507,-130.209,4740,7,
411341922,-49.4417,-30.2698,-130.618,4769,7,
411341925,-44.0309,-37.7246,-129.13,5025,7,
411341926,-44.0401,-37.7194,-128.743,5033,7,
411341929,-37.6457,-44.1726,-130.209,4701,7,
411341930,-37.6197,-44.1501,-130.618,4729,7,
411341933,-30.4071,-49.4308,-129.131,4811,7,
411341934,-30.3459,-49.4491,-128.743,4841,7,
411341937,-22.1454,-53.6153,-130.208,4885,7,
411341938,-22.1981,-53.599,-130.618,5022,7,
411341941,-13.5814,-56.4179,-129.131,4602,7,
411341942,-13.6601,-56.3939,-128.742,4599,7,
411341945,-4.4701,-57.8708,-130.208,4911,7,
411341946,-4.51586,-57.9047,-130.618,4887,7,
411341949,4.59586,-57.8411,-129.13,4937,7,
411341950,4.59544,-57.8261,-128.743,4891,7,
411341953,13.5743,-56.3445,-130.209,4715,7,
411341954,13.5692,-56.3305,-130.618,4674,7,
411341957,22.173,-53.6404,-129.131,4772,7,
411341958,22.1884,-53.6229,-128.743,4767,7,
411341961,30.4096,-49.4196,-130.209,4710,7,
411341962,30.4256,-49.4205,-130.618,4680,7,
411341965,37.7585,-44.0589,-129.13,5034,7,
411341966,37.7793,-44.0579,-128.743,4958,7,
